question,source,sql
Which department has the lowest budget ?,spider,SELECT DEPT_NAME FROM DEPARTMENT AS DEPARTMENTalias0 ORDER BY DEPARTMENTalias0.BUDGET LIMIT 1 ;
Give the name of the department with the lowest budget .,spider,SELECT DEPT_NAME FROM DEPARTMENT AS DEPARTMENTalias0 ORDER BY DEPARTMENTalias0.BUDGET LIMIT 1 ;
List the names and buildings of all departments sorted by the budget from large to small .,spider,"SELECT DEPARTMENTalias0.BUILDING , DEPT_NAME FROM DEPARTMENT AS DEPARTMENTalias0 ORDER BY DEPARTMENTalias0.BUDGET DESC ;"
"What are the names and buildings of the deparments , sorted by budget descending ?",spider,"SELECT DEPARTMENTalias0.BUILDING , DEPT_NAME FROM DEPARTMENT AS DEPARTMENTalias0 ORDER BY DEPARTMENTalias0.BUDGET DESC ;"
Who is the instructor with the highest salary ?,spider,SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 ORDER BY INSTRUCTORalias0.SALARY DESC LIMIT 1 ;
Give the name of the highest paid instructor .,spider,SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 ORDER BY INSTRUCTORalias0.SALARY DESC LIMIT 1 ;
List the information of all instructors ordered by their salary in ascending order .,spider,SELECT * FROM INSTRUCTOR AS INSTRUCTORalias0 ORDER BY INSTRUCTORalias0.SALARY ;
"Give all information regarding instructors , in order of salary from least to greatest .",spider,SELECT * FROM INSTRUCTOR AS INSTRUCTORalias0 ORDER BY INSTRUCTORalias0.SALARY ;
Find the name of the students and their department names sorted by their total credits in ascending order .,spider,"SELECT DEPT_NAME , STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 ORDER BY TOT_CRED ;"
"What are the names of students and their respective departments , ordered by number of credits from least to greatest ?",spider,"SELECT DEPT_NAME , STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 ORDER BY TOT_CRED ;"
list in alphabetic order all course names and their instructors ' names in year var0 .,spider,"SELECT COURSEalias0.TITLE , INSTRUCTORalias0.NAME FROM COURSE AS COURSEalias0 JOIN TEACHES AS TEACHESalias0 ON TEACHESalias0.COURSE_ID = COURSEalias0.COURSE_ID JOIN INSTRUCTOR AS INSTRUCTORalias0 ON TEACHESalias0.ID = INSTRUCTORalias0.ID WHERE YEAR = var0 ORDER BY COURSEalias0.TITLE ;"
"Show all titles and their instructors ' names for courses in var0 , in alphabetical order by title .",spider,"SELECT COURSEalias0.TITLE , INSTRUCTORalias0.NAME FROM COURSE AS COURSEalias0 JOIN TEACHES AS TEACHESalias0 ON TEACHESalias0.COURSE_ID = COURSEalias0.COURSE_ID JOIN INSTRUCTOR AS INSTRUCTORalias0 ON TEACHESalias0.ID = INSTRUCTORalias0.ID WHERE YEAR = var0 ORDER BY COURSEalias0.TITLE ;"
Find the name of instructors who are advising more than one student .,spider,SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 JOIN ADVISOR AS ADVISORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID GROUP BY ADVISORalias0.I_ID HAVING COUNT( * ) > var0 ;
What are the names of instructors who advise more than one student ?,spider,SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 JOIN ADVISOR AS ADVISORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID GROUP BY ADVISORalias0.I_ID HAVING COUNT( * ) > var0 ;
Find the name of the students who have more than one advisor ?,spider,SELECT STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 JOIN ADVISOR AS ADVISORalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID GROUP BY ADVISORalias0.S_ID HAVING COUNT( * ) > var0 ;
What are the names of students who have more than one advisor ?,spider,SELECT STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 JOIN ADVISOR AS ADVISORalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID GROUP BY ADVISORalias0.S_ID HAVING COUNT( * ) > var0 ;
Find the number of rooms with more than var0 capacity for each building .,spider,"SELECT CLASSROOMalias0.BUILDING , COUNT( * ) FROM CLASSROOM AS CLASSROOMalias0 WHERE CAPACITY > var0 GROUP BY CLASSROOMalias0.BUILDING ;"
How many rooms in each building have a capacity of over var0 ?,spider,"SELECT CLASSROOMalias0.BUILDING , COUNT( * ) FROM CLASSROOM AS CLASSROOMalias0 WHERE CAPACITY > var0 GROUP BY CLASSROOMalias0.BUILDING ;"
Find the maximum and average capacity among rooms in each building .,spider,"SELECT AVG( CLASSROOMalias0.CAPACITY ) , CLASSROOMalias0.BUILDING , MAX( CLASSROOMalias0.CAPACITY ) FROM CLASSROOM AS CLASSROOMalias0 GROUP BY CLASSROOMalias0.BUILDING ;"
What are the greatest and average capacity for rooms in each building ?,spider,"SELECT AVG( CLASSROOMalias0.CAPACITY ) , CLASSROOMalias0.BUILDING , MAX( CLASSROOMalias0.CAPACITY ) FROM CLASSROOM AS CLASSROOMalias0 GROUP BY CLASSROOMalias0.BUILDING ;"
Find the title of the course that is offered by more than one department .,spider,SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 GROUP BY COURSEalias0.TITLE HAVING COUNT( * ) > var0 ;
What are the titles of courses that are offered in more than one department ?,spider,SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 GROUP BY COURSEalias0.TITLE HAVING COUNT( * ) > var0 ;
Find the total credits of courses provided by different department .,spider,"SELECT DEPT_NAME , SUM( COURSEalias0.CREDITS ) FROM COURSE AS COURSEalias0 GROUP BY DEPT_NAME ;"
How many total credits are offered by each department ?,spider,"SELECT DEPT_NAME , SUM( COURSEalias0.CREDITS ) FROM COURSE AS COURSEalias0 GROUP BY DEPT_NAME ;"
Find the minimum salary for the departments whose average salary is above the average payment of all instructors .,spider,"SELECT DEPT_NAME , MIN( INSTRUCTORalias0.SALARY ) FROM INSTRUCTOR AS INSTRUCTORalias0 GROUP BY DEPT_NAME HAVING AVG( INSTRUCTORalias0.SALARY ) > ( SELECT AVG( INSTRUCTORalias1.SALARY ) FROM INSTRUCTOR AS INSTRUCTORalias1 ) ;"
What is the lowest salary in departments with average salary greater than the overall average .,spider,"SELECT DEPT_NAME , MIN( INSTRUCTORalias0.SALARY ) FROM INSTRUCTOR AS INSTRUCTORalias0 GROUP BY DEPT_NAME HAVING AVG( INSTRUCTORalias0.SALARY ) > ( SELECT AVG( INSTRUCTORalias1.SALARY ) FROM INSTRUCTOR AS INSTRUCTORalias1 ) ;"
Find the number of courses provided in each semester and year .,spider,"SELECT COUNT( * ) , SECTIONalias0.SEMESTER , SECTIONalias0.YEAR FROM SECTION AS SECTIONalias0 GROUP BY SECTIONalias0.SEMESTER , SECTIONalias0.YEAR ;"
How many courses are provided in each semester and year ?,spider,"SELECT COUNT( * ) , SECTIONalias0.SEMESTER , SECTIONalias0.YEAR FROM SECTION AS SECTIONalias0 GROUP BY SECTIONalias0.SEMESTER , SECTIONalias0.YEAR ;"
Find the year which offers the largest number of courses .,spider,SELECT SECTIONalias0.YEAR FROM SECTION AS SECTIONalias0 GROUP BY YEAR ORDER BY COUNT( * ) DESC LIMIT 1 ;
Which year had the greatest number of courses ?,spider,SELECT SECTIONalias0.YEAR FROM SECTION AS SECTIONalias0 GROUP BY YEAR ORDER BY COUNT( * ) DESC LIMIT 1 ;
Find the year and semester when offers the largest number of courses .,spider,"SELECT SECTIONalias0.SEMESTER , SECTIONalias0.YEAR FROM SECTION AS SECTIONalias0 GROUP BY SEMESTER , YEAR ORDER BY COUNT( * ) DESC LIMIT 1 ;"
What is the year and semester with the most courses ?,spider,"SELECT SECTIONalias0.SEMESTER , SECTIONalias0.YEAR FROM SECTION AS SECTIONalias0 GROUP BY SEMESTER , YEAR ORDER BY COUNT( * ) DESC LIMIT 1 ;"
Find the name of department has the highest amount of students ?,spider,SELECT DEPT_NAME FROM STUDENT AS STUDENTalias0 GROUP BY DEPT_NAME ORDER BY COUNT( * ) DESC LIMIT 1 ;
What is the name of the deparment with the highest enrollment ?,spider,SELECT DEPT_NAME FROM STUDENT AS STUDENTalias0 GROUP BY DEPT_NAME ORDER BY COUNT( * ) DESC LIMIT 1 ;
Find the total number of students in each department .,spider,"SELECT COUNT( * ) , DEPT_NAME FROM STUDENT AS STUDENTalias0 GROUP BY DEPT_NAME ;"
How many students are in each department ?,spider,"SELECT COUNT( * ) , DEPT_NAME FROM STUDENT AS STUDENTalias0 GROUP BY DEPT_NAME ;"
Find the semester and year which has the least number of student taking any class .,spider,"SELECT SEMESTER , YEAR FROM TAKES GROUP BY SEMESTER , YEAR ORDER BY COUNT( * ) LIMIT 1 ;"
Which semeseter and year had the fewest students ?,spider,"SELECT SEMESTER , YEAR FROM TAKES GROUP BY SEMESTER , YEAR ORDER BY COUNT( * ) LIMIT 1 ;"
What is the id of the instructor who advises of all students from var0 department ?,spider,"SELECT I_ID FROM ADVISOR AS ADVISORalias0 JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ;"
Give id of the instructor who advises students in the var0 department .,spider,"SELECT I_ID FROM ADVISOR AS ADVISORalias0 JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ;"
Find the name and salary of the instructors who are advisors of any student from var0 department ?,spider,"SELECT INSTRUCTORalias0.NAME , INSTRUCTORalias0.SALARY FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ;"
What are the names and salaries of instructors who advises students in the var0 department ?,spider,"SELECT INSTRUCTORalias0.NAME , INSTRUCTORalias0.SALARY FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ;"
Find the name and salary of instructors who are advisors of the students from the var0 department .,spider,"SELECT INSTRUCTORalias0.NAME , INSTRUCTORalias0.SALARY FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ;"
What are the names and salaries of instructors who advise students in the var0 department ?,spider,"SELECT INSTRUCTORalias0.NAME , INSTRUCTORalias0.SALARY FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ;"
Find the id of the courses that do not have any prerequisite ?,spider,SELECT COURSEalias0.COURSE_ID FROM COURSE AS COURSEalias0 EXCEPT SELECT COURSE_ID FROM PREREQ ;
What are the ids of courses without prerequisites ?,spider,SELECT COURSEalias0.COURSE_ID FROM COURSE AS COURSEalias0 EXCEPT SELECT COURSE_ID FROM PREREQ ;
What is the title of the prerequisite class of var0 course ?,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 WHERE COURSEalias0.COURSE_ID IN ( SELECT DERIVED_TABLEalias0.PREREQ_ID FROM PREREQ AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias1 ON DERIVED_TABLEalias0.COURSE_ID = COURSEalias1.COURSE_ID WHERE COURSEalias1.TITLE = ""var0"" ) ;"
Give the title of the prerequisite to the course var0 .,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 WHERE COURSEalias0.COURSE_ID IN ( SELECT DERIVED_TABLEalias0.PREREQ_ID FROM PREREQ AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias1 ON DERIVED_TABLEalias0.COURSE_ID = COURSEalias1.COURSE_ID WHERE COURSEalias1.TITLE = ""var0"" ) ;"
What is the course title of the prerequisite of course var0 ?,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 WHERE COURSEalias0.COURSE_ID IN ( SELECT DERIVED_TABLEalias0.PREREQ_ID FROM PREREQ AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias1 ON DERIVED_TABLEalias0.COURSE_ID = COURSEalias1.COURSE_ID WHERE COURSEalias1.TITLE = ""var0"" ) ;"
What is the title of the course that is a prerequisite for var0 ?,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 WHERE COURSEalias0.COURSE_ID IN ( SELECT DERIVED_TABLEalias0.PREREQ_ID FROM PREREQ AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias1 ON DERIVED_TABLEalias0.COURSE_ID = COURSEalias1.COURSE_ID WHERE COURSEalias1.TITLE = ""var0"" ) ;"
Find the title of course whose prerequisite is course var0 .,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 WHERE COURSEalias0.COURSE_ID IN ( SELECT DERIVED_TABLEalias0.COURSE_ID FROM PREREQ AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias1 ON DERIVED_TABLEalias0.PREREQ_ID = COURSEalias1.COURSE_ID WHERE COURSEalias1.TITLE = ""var0"" ) ;"
What is the title of the course with var0 as a prerequisite ?,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 WHERE COURSEalias0.COURSE_ID IN ( SELECT DERIVED_TABLEalias0.COURSE_ID FROM PREREQ AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias1 ON DERIVED_TABLEalias0.PREREQ_ID = COURSEalias1.COURSE_ID WHERE COURSEalias1.TITLE = ""var0"" ) ;"
Find the names of students who have taken any course in the fall semester of year var1 .,spider,"SELECT STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 WHERE STUDENTalias0.ID IN ( SELECT ID FROM TAKES WHERE SEMESTER = ""var0"" AND YEAR = var1 ) ;"
What are the names of students who took a course in the var0 of var1 ?,spider,"SELECT STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 WHERE STUDENTalias0.ID IN ( SELECT ID FROM TAKES WHERE SEMESTER = ""var0"" AND YEAR = var1 ) ;"
What is the title of the course that was offered at building var0 during the fall semester in the year of var2 ?,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 JOIN SECTION AS SECTIONalias0 ON SECTIONalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE SECTIONalias0.BUILDING = ""var0"" AND SECTIONalias0.SEMESTER = ""var1"" AND SECTIONalias0.YEAR = var2 ;"
Give the title of the course offered in var0 during the var1 of var2 .,spider,"SELECT COURSEalias0.TITLE FROM COURSE AS COURSEalias0 JOIN SECTION AS SECTIONalias0 ON SECTIONalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE SECTIONalias0.BUILDING = ""var0"" AND SECTIONalias0.SEMESTER = ""var1"" AND SECTIONalias0.YEAR = var2 ;"
Find the name of the instructors who taught var0 course before .,spider,"SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 JOIN TEACHES AS TEACHESalias0 ON TEACHESalias0.ID = INSTRUCTORalias0.ID JOIN COURSE AS COURSEalias0 ON TEACHESalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.TITLE = ""var0"" ;"
What are the names of instructors who have taught var0 courses ?,spider,"SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 JOIN TEACHES AS TEACHESalias0 ON TEACHESalias0.ID = INSTRUCTORalias0.ID JOIN COURSE AS COURSEalias0 ON TEACHESalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.TITLE = ""var0"" ;"
"Find the name of instructors who are advisors of the students from the var0 department , and sort the results by students ' total credit .",spider,"SELECT INSTRUCTORalias0.NAME FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ORDER BY STUDENTalias0.TOT_CRED ;"
What are the names of all instructors who advise students in the math depart sorted by total credits of the student .,spider,"SELECT INSTRUCTORalias0.NAME FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID WHERE STUDENTalias0.DEPT_NAME = ""var0"" ORDER BY STUDENTalias0.TOT_CRED ;"
Find the name of instructor who is the advisor of the student who has the highest number of total credits .,spider,SELECT INSTRUCTORalias0.NAME FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID ORDER BY STUDENTalias0.TOT_CRED DESC LIMIT 1 ;
What is the name of the instructor who advises the student with the greatest number of total credits ?,spider,SELECT INSTRUCTORalias0.NAME FROM ADVISOR AS ADVISORalias0 JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.ID = ADVISORalias0.I_ID JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.ID = ADVISORalias0.S_ID ORDER BY STUDENTalias0.TOT_CRED DESC LIMIT 1 ;
Find the name of instructors who didn't teach any courses ?,spider,SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 WHERE INSTRUCTORalias0.ID NOT IN ( SELECT TEACHESalias0.ID FROM TEACHES AS TEACHESalias0 ) ;
What are the names of instructors who didn't teach ?,spider,SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 WHERE INSTRUCTORalias0.ID NOT IN ( SELECT TEACHESalias0.ID FROM TEACHES AS TEACHESalias0 ) ;
Find the id of instructors who didn't teach any courses ?,spider,SELECT INSTRUCTORalias0.ID FROM INSTRUCTOR AS INSTRUCTORalias0 EXCEPT SELECT TEACHESalias0.ID FROM TEACHES AS TEACHESalias0 ;
What are the ids of instructors who didnt ' teach ?,spider,SELECT INSTRUCTORalias0.ID FROM INSTRUCTOR AS INSTRUCTORalias0 EXCEPT SELECT TEACHESalias0.ID FROM TEACHES AS TEACHESalias0 ;
Find the names of instructors who didn't each any courses in any var0 semester .,spider,"SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 WHERE INSTRUCTORalias0.ID NOT IN ( SELECT TEACHESalias0.ID FROM TEACHES AS TEACHESalias0 WHERE TEACHESalias0.SEMESTER = ""var0"" ) ;"
What are the names of instructors who didn't teach courses in the var0 ?,spider,"SELECT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 WHERE INSTRUCTORalias0.ID NOT IN ( SELECT TEACHESalias0.ID FROM TEACHES AS TEACHESalias0 WHERE TEACHESalias0.SEMESTER = ""var0"" ) ;"
Find the name of the department which has the highest average salary of professors .,spider,SELECT DEPT_NAME FROM INSTRUCTOR AS INSTRUCTORalias0 GROUP BY DEPT_NAME ORDER BY AVG( INSTRUCTORalias0.SALARY ) DESC LIMIT 1 ;
Which department has the highest average instructor salary ?,spider,SELECT DEPT_NAME FROM INSTRUCTOR AS INSTRUCTORalias0 GROUP BY DEPT_NAME ORDER BY AVG( INSTRUCTORalias0.SALARY ) DESC LIMIT 1 ;
Find the number and averaged salary of all instructors who are in the department with the highest budget .,spider,"SELECT AVG( INSTRUCTORalias0.SALARY ) , COUNT( * ) FROM INSTRUCTOR AS INSTRUCTORalias0 JOIN DEPARTMENT AS DEPARTMENTalias0 ON INSTRUCTORalias0.DEPT_NAME = DEPARTMENTalias0.DEPT_NAME ORDER BY DEPARTMENTalias0.BUDGET DESC LIMIT 1 ;"
"How many instructors are in the department with the highest budget , and what is their average salary ?",spider,"SELECT AVG( INSTRUCTORalias0.SALARY ) , COUNT( * ) FROM INSTRUCTOR AS INSTRUCTORalias0 JOIN DEPARTMENT AS DEPARTMENTalias0 ON INSTRUCTORalias0.DEPT_NAME = DEPARTMENTalias0.DEPT_NAME ORDER BY DEPARTMENTalias0.BUDGET DESC LIMIT 1 ;"
What is the title and credits of the course that is taught in the largest classroom (with the highest capacity) ?,spider,"SELECT COURSEalias0.CREDITS , COURSEalias0.TITLE FROM CLASSROOM AS CLASSROOMalias0 JOIN SECTION AS SECTIONalias0 ON SECTIONalias0.BUILDING = CLASSROOMalias0.BUILDING AND SECTIONalias0.ROOM_NUMBER = CLASSROOMalias0.ROOM_NUMBER JOIN COURSE AS COURSEalias0 ON SECTIONalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE CLASSROOMalias0.CAPACITY = ( SELECT MAX( CLASSROOMalias1.CAPACITY ) FROM CLASSROOM AS CLASSROOMalias1 ) ;"
Give the title and credits for the course that is taught in the classroom with the greatest capacity .,spider,"SELECT COURSEalias0.CREDITS , COURSEalias0.TITLE FROM CLASSROOM AS CLASSROOMalias0 JOIN SECTION AS SECTIONalias0 ON SECTIONalias0.BUILDING = CLASSROOMalias0.BUILDING AND SECTIONalias0.ROOM_NUMBER = CLASSROOMalias0.ROOM_NUMBER JOIN COURSE AS COURSEalias0 ON SECTIONalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE CLASSROOMalias0.CAPACITY = ( SELECT MAX( CLASSROOMalias1.CAPACITY ) FROM CLASSROOM AS CLASSROOMalias1 ) ;"
Find the name of students who didn't take any course from var0 department .,spider,"SELECT STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 WHERE STUDENTalias0.ID NOT IN ( SELECT DERIVED_TABLEalias0.ID FROM TAKES AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias0 ON DERIVED_TABLEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.DEPT_NAME = ""var0"" ) ;"
What are the names of students who haven't taken any var0 courses ?,spider,"SELECT STUDENTalias0.NAME FROM STUDENT AS STUDENTalias0 WHERE STUDENTalias0.ID NOT IN ( SELECT DERIVED_TABLEalias0.ID FROM TAKES AS DERIVED_TABLEalias0 JOIN COURSE AS COURSEalias0 ON DERIVED_TABLEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.DEPT_NAME = ""var0"" ) ;"
Find the total number of students and total number of instructors for each department .,spider,"SELECT COUNT( DISTINCT INSTRUCTORalias0.ID ) , COUNT( DISTINCT STUDENTalias0.ID ) , INSTRUCTORalias0.DEPT_NAME FROM DEPARTMENT AS DEPARTMENTalias0 JOIN STUDENT AS STUDENTalias0 ON STUDENTalias0.DEPT_NAME = DEPARTMENTalias0.DEPT_NAME JOIN INSTRUCTOR AS INSTRUCTORalias0 ON INSTRUCTORalias0.DEPT_NAME = DEPARTMENTalias0.DEPT_NAME GROUP BY INSTRUCTORalias0.DEPT_NAME ;"
