,question,sql,source
4359,"For grants with both documents described as 'Regular' and documents described as 'Initial Application', list its start date.",SELECT GRANTS.GRANT_START_DATE FROM GRANTS JOIN DOCUMENTS ON GRANTS.GRANT_ID = DOCUMENTS.GRANT_ID JOIN DOCUMENT_TYPES ON DOCUMENTS.DOCUMENT_TYPE_CODE = DOCUMENT_TYPES.DOCUMENT_TYPE_CODE WHERE DOCUMENT_TYPES.DOCUMENT_DESCRIPTION = 'REGULAR' INTERSECT SELECT GRANTS.GRANT_START_DATE FROM GRANTS JOIN DOCUMENTS ON GRANTS.GRANT_ID = DOCUMENTS.GRANT_ID JOIN DOCUMENT_TYPES ON DOCUMENTS.DOCUMENT_TYPE_CODE = DOCUMENT_TYPES.DOCUMENT_TYPE_CODE WHERE DOCUMENT_TYPES.DOCUMENT_DESCRIPTION = 'INITIAL APPLICATION',train_spider
4360,"For grants that have descriptions of Regular and Initial Applications, what are their start dates?",SELECT GRANTS.GRANT_START_DATE FROM GRANTS JOIN DOCUMENTS ON GRANTS.GRANT_ID = DOCUMENTS.GRANT_ID JOIN DOCUMENT_TYPES ON DOCUMENTS.DOCUMENT_TYPE_CODE = DOCUMENT_TYPES.DOCUMENT_TYPE_CODE WHERE DOCUMENT_TYPES.DOCUMENT_DESCRIPTION = 'REGULAR' INTERSECT SELECT GRANTS.GRANT_START_DATE FROM GRANTS JOIN DOCUMENTS ON GRANTS.GRANT_ID = DOCUMENTS.GRANT_ID JOIN DOCUMENT_TYPES ON DOCUMENTS.DOCUMENT_TYPE_CODE = DOCUMENT_TYPES.DOCUMENT_TYPE_CODE WHERE DOCUMENT_TYPES.DOCUMENT_DESCRIPTION = 'INITIAL APPLICATION',train_spider
4361,How many documents can one grant have at most? List the grant id and number.,"SELECT GRANT_ID , COUNT(*) FROM DOCUMENTS GROUP BY GRANT_ID ORDER BY COUNT(*) DESC LIMIT 1",train_spider
4362,"For each grant id, how many documents does it have, and which one has the most?","SELECT GRANT_ID , COUNT(*) FROM DOCUMENTS GROUP BY GRANT_ID ORDER BY COUNT(*) DESC LIMIT 1",train_spider
4363,Find the organisation type description of the organisation detailed as 'quo'.,SELECT ORGANISATION_TYPES.ORGANISATION_TYPE_DESCRIPTION FROM ORGANISATION_TYPES JOIN ORGANISATIONS ON ORGANISATION_TYPES.ORGANISATION_TYPE = ORGANISATIONS.ORGANISATION_TYPE WHERE ORGANISATIONS.ORGANISATION_DETAILS = 'QUO',train_spider
4364,What is the type description of the organization whose detail is listed as 'quo'?,SELECT ORGANISATION_TYPES.ORGANISATION_TYPE_DESCRIPTION FROM ORGANISATION_TYPES JOIN ORGANISATIONS ON ORGANISATION_TYPES.ORGANISATION_TYPE = ORGANISATIONS.ORGANISATION_TYPE WHERE ORGANISATIONS.ORGANISATION_DETAILS = 'QUO',train_spider
4365,What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,SELECT ORGANISATION_DETAILS FROM ORGANISATIONS JOIN ORGANISATION_TYPES ON ORGANISATIONS.ORGANISATION_TYPE = ORGANISATION_TYPES.ORGANISATION_TYPE WHERE ORGANISATION_TYPES.ORGANISATION_TYPE_DESCRIPTION = 'SPONSOR' ORDER BY ORGANISATION_DETAILS,train_spider
4366,What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,SELECT ORGANISATION_DETAILS FROM ORGANISATIONS JOIN ORGANISATION_TYPES ON ORGANISATIONS.ORGANISATION_TYPE = ORGANISATION_TYPES.ORGANISATION_TYPE WHERE ORGANISATION_TYPES.ORGANISATION_TYPE_DESCRIPTION = 'SPONSOR' ORDER BY ORGANISATION_DETAILS,train_spider
4367,How many Patent outcomes are generated from all the projects?,SELECT COUNT(*) FROM PROJECT_OUTCOMES WHERE OUTCOME_CODE = 'PATENT',train_spider
4368,How many patents outcomes were listed for all the projects?,SELECT COUNT(*) FROM PROJECT_OUTCOMES WHERE OUTCOME_CODE = 'PATENT',train_spider
4369,How many project staff worked as leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT(*) FROM PROJECT_STAFF WHERE ROLE_CODE = 'LEADER' OR DATE_FROM < '1989-04-24 23:51:54',train_spider
4370,How many project members were leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT(*) FROM PROJECT_STAFF WHERE ROLE_CODE = 'LEADER' OR DATE_FROM < '1989-04-24 23:51:54',train_spider
4371,What is the last date of the staff leaving the projects?,SELECT DATE_TO FROM PROJECT_STAFF ORDER BY DATE_TO DESC LIMIT 1,train_spider
4372,What is the last date that a staff member left a project?,SELECT DATE_TO FROM PROJECT_STAFF ORDER BY DATE_TO DESC LIMIT 1,train_spider
4373,What are the result description of the project whose detail is 'sint'?,SELECT RESEARCH_OUTCOMES.OUTCOME_DESCRIPTION FROM RESEARCH_OUTCOMES JOIN PROJECT_OUTCOMES ON RESEARCH_OUTCOMES.OUTCOME_CODE = PROJECT_OUTCOMES.OUTCOME_CODE JOIN PROJECTS ON PROJECT_OUTCOMES.PROJECT_ID = PROJECTS.PROJECT_ID WHERE PROJECTS.PROJECT_DETAILS = 'SINT',train_spider
4374,What is the description for the results whose project detail is 'sint'?,SELECT RESEARCH_OUTCOMES.OUTCOME_DESCRIPTION FROM RESEARCH_OUTCOMES JOIN PROJECT_OUTCOMES ON RESEARCH_OUTCOMES.OUTCOME_CODE = PROJECT_OUTCOMES.OUTCOME_CODE JOIN PROJECTS ON PROJECT_OUTCOMES.PROJECT_ID = PROJECTS.PROJECT_ID WHERE PROJECTS.PROJECT_DETAILS = 'SINT',train_spider
4375,"List the organisation id with the maximum outcome count, and the count.","SELECT PROJECTS.ORGANISATION_ID , COUNT(*) FROM PROJECTS JOIN PROJECT_OUTCOMES ON PROJECTS.PROJECT_ID = PROJECT_OUTCOMES.PROJECT_ID GROUP BY PROJECTS.ORGANISATION_ID ORDER BY COUNT(*) DESC LIMIT 1",train_spider
4376,What is the id of the organization with the maximum number of outcomes and how many outcomes are there?,"SELECT PROJECTS.ORGANISATION_ID , COUNT(*) FROM PROJECTS JOIN PROJECT_OUTCOMES ON PROJECTS.PROJECT_ID = PROJECT_OUTCOMES.PROJECT_ID GROUP BY PROJECTS.ORGANISATION_ID ORDER BY COUNT(*) DESC LIMIT 1",train_spider
4377,List the project details of the projects launched by the organisation,SELECT PROJECT_DETAILS FROM PROJECTS WHERE ORGANISATION_ID IN ( SELECT ORGANISATION_ID FROM PROJECTS GROUP BY ORGANISATION_ID ORDER BY COUNT(*) DESC LIMIT 1 ),train_spider
4378,What are the details for the projects which were launched by the organization with the most projects?,SELECT PROJECT_DETAILS FROM PROJECTS WHERE ORGANISATION_ID IN ( SELECT ORGANISATION_ID FROM PROJECTS GROUP BY ORGANISATION_ID ORDER BY COUNT(*) DESC LIMIT 1 ),train_spider
4379,"List the research staff details, and order in ascending order.",SELECT STAFF_DETAILS FROM RESEARCH_STAFF ORDER BY STAFF_DETAILS ASC,train_spider
4380,What details are there on the research staff? List the result in ascending alphabetical order.,SELECT STAFF_DETAILS FROM RESEARCH_STAFF ORDER BY STAFF_DETAILS ASC,train_spider
4381,How many tasks are there in total?,SELECT COUNT(*) FROM TASKS,train_spider
4382,How many tasks are there?,SELECT COUNT(*) FROM TASKS,train_spider
4383,How many tasks does each project have? List the task count and the project detail.,"SELECT COUNT(*) , PROJECTS.PROJECT_DETAILS FROM PROJECTS JOIN TASKS ON PROJECTS.PROJECT_ID = TASKS.PROJECT_ID GROUP BY PROJECTS.PROJECT_ID",train_spider
4384,"For each project id, how many tasks are there?","SELECT COUNT(*) , PROJECTS.PROJECT_DETAILS FROM PROJECTS JOIN TASKS ON PROJECTS.PROJECT_ID = TASKS.PROJECT_ID GROUP BY PROJECTS.PROJECT_ID",train_spider
4385,What are the staff roles of the staff who,SELECT ROLE_CODE FROM PROJECT_STAFF WHERE DATE_FROM > '2003-04-19 15:06:20' AND DATE_TO < '2016-03-15 00:33:18',train_spider
4386,What roles did staff members play between '2003-04-19 15:06:20' and '2016-03-15 00:33:18'?,SELECT ROLE_CODE FROM PROJECT_STAFF WHERE DATE_FROM > '2003-04-19 15:06:20' AND DATE_TO < '2016-03-15 00:33:18',train_spider
4387,What are the descriptions of all the project outcomes?,SELECT RESEARCH_OUTCOMES.OUTCOME_DESCRIPTION FROM RESEARCH_OUTCOMES JOIN PROJECT_OUTCOMES ON RESEARCH_OUTCOMES.OUTCOME_CODE = PROJECT_OUTCOMES.OUTCOME_CODE,train_spider
4388,List the description of the outcomes for all projects.,SELECT RESEARCH_OUTCOMES.OUTCOME_DESCRIPTION FROM RESEARCH_OUTCOMES JOIN PROJECT_OUTCOMES ON RESEARCH_OUTCOMES.OUTCOME_CODE = PROJECT_OUTCOMES.OUTCOME_CODE,train_spider
4389,Which role is most common for the staff?,SELECT ROLE_CODE FROM PROJECT_STAFF GROUP BY ROLE_CODE ORDER BY COUNT(*) DESC LIMIT 1,train_spider
4390,What is the most common role for the staff?,SELECT ROLE_CODE FROM PROJECT_STAFF GROUP BY ROLE_CODE ORDER BY COUNT(*) DESC LIMIT 1,train_spider
4391,How many friends does Dan have?,SELECT COUNT(PERSONFRIEND.FRIEND) FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSON.NAME = 'DAN',train_spider
4392,How many females does this network has?,SELECT COUNT(*) FROM PERSON WHERE GENDER = 'FEMALE',train_spider
4393,How many females are in the network?,SELECT COUNT(*) FROM PERSON WHERE GENDER = 'FEMALE',train_spider
4394,What is the average age for all person?,SELECT AVG(AGE) FROM PERSON,train_spider
4395,What is the average age for all people in the table?,SELECT AVG(AGE) FROM PERSON,train_spider
4396,How many different cities are they from?,SELECT COUNT(DISTINCT CITY) FROM PERSON,train_spider
4397,How many different cities do people originate from?,SELECT COUNT(DISTINCT CITY) FROM PERSON,train_spider
4398,How many type of jobs do they have?,SELECT COUNT(DISTINCT JOB) FROM PERSON,train_spider
4399,How many different jobs are listed?,SELECT COUNT(DISTINCT JOB) FROM PERSON,train_spider
4400,Who is the oldest person?,SELECT NAME FROM PERSON WHERE AGE = (SELECT MAX(AGE) FROM PERSON),train_spider
4401,What is the name of the person who is the oldest?,SELECT NAME FROM PERSON WHERE AGE = (SELECT MAX(AGE) FROM PERSON),train_spider
4402,Who is the oldest person whose job is student?,SELECT NAME FROM PERSON WHERE JOB = 'STUDENT' AND AGE = (SELECT MAX(AGE) FROM PERSON WHERE JOB = 'STUDENT' ),train_spider
4403,What is the name of the oldest student?,SELECT NAME FROM PERSON WHERE JOB = 'STUDENT' AND AGE = (SELECT MAX(AGE) FROM PERSON WHERE JOB = 'STUDENT' ),train_spider
4404,Who is the youngest male?,SELECT NAME FROM PERSON WHERE GENDER = 'MALE' AND AGE = (SELECT MIN(AGE) FROM PERSON WHERE GENDER = 'MALE' ),train_spider
4405,What is the name of the youngest male?,SELECT NAME FROM PERSON WHERE GENDER = 'MALE' AND AGE = (SELECT MIN(AGE) FROM PERSON WHERE GENDER = 'MALE' ),train_spider
4406,How old is the doctor named Zach?,SELECT AGE FROM PERSON WHERE JOB = 'DOCTOR' AND NAME = 'ZACH',train_spider
4407,What is the age of the doctor named Zach?,SELECT AGE FROM PERSON WHERE JOB = 'DOCTOR' AND NAME = 'ZACH',train_spider
4408,Who is the person whose age is below 30?,SELECT NAME FROM PERSON WHERE AGE < 30,train_spider
4409,What is the name of the person whose age is below 30?,SELECT NAME FROM PERSON WHERE AGE < 30,train_spider
4410,How many people whose age is greater 30 and job is engineer?,SELECT COUNT(*) FROM PERSON WHERE AGE > 30 AND JOB = 'ENGINEER',train_spider
4411,HOw many engineers are older than 30?,SELECT COUNT(*) FROM PERSON WHERE AGE > 30 AND JOB = 'ENGINEER',train_spider
4412,What is the average age for each gender?,"SELECT AVG(AGE) , GENDER FROM PERSON GROUP BY GENDER",train_spider
4413,"How old is each gender, on average?","SELECT AVG(AGE) , GENDER FROM PERSON GROUP BY GENDER",train_spider
4414,What is average age for different job title?,"SELECT AVG(AGE) , JOB FROM PERSON GROUP BY JOB",train_spider
4415,How old is the average person for each job?,"SELECT AVG(AGE) , JOB FROM PERSON GROUP BY JOB",train_spider
4416,What is average age of male for different job title?,"SELECT AVG(AGE) , JOB FROM PERSON WHERE GENDER = 'MALE' GROUP BY JOB",train_spider
4417,What is the average age for a male in each job?,"SELECT AVG(AGE) , JOB FROM PERSON WHERE GENDER = 'MALE' GROUP BY JOB",train_spider
4418,What is minimum age for different job title?,"SELECT MIN(AGE) , JOB FROM PERSON GROUP BY JOB",train_spider
4419,How old is the youngest person for each job?,"SELECT MIN(AGE) , JOB FROM PERSON GROUP BY JOB",train_spider
4420,Find the number of people who is under 40 for each gender.,"SELECT COUNT(*) , GENDER FROM PERSON WHERE AGE < 40 GROUP BY GENDER",train_spider
4421,How many people are under 40 for each gender?,"SELECT COUNT(*) , GENDER FROM PERSON WHERE AGE < 40 GROUP BY GENDER",train_spider
4422,Find the name of people whose age is greater than any engineer sorted by their age.,SELECT NAME FROM PERSON WHERE AGE > (SELECT MIN(AGE) FROM PERSON WHERE JOB = 'ENGINEER') ORDER BY AGE,train_spider
4423,What is the name of all the people who are older than at least one engineer? Order them by age.,SELECT NAME FROM PERSON WHERE AGE > (SELECT MIN(AGE) FROM PERSON WHERE JOB = 'ENGINEER') ORDER BY AGE,train_spider
4424,Find the number of people whose age is greater than all engineers.,SELECT COUNT(*) FROM PERSON WHERE AGE > (SELECT MAX(AGE) FROM PERSON WHERE JOB = 'ENGINEER'),train_spider
4425,How many people are older than every engineer?,SELECT COUNT(*) FROM PERSON WHERE AGE > (SELECT MAX(AGE) FROM PERSON WHERE JOB = 'ENGINEER'),train_spider
4426,"list the name, job title of all people ordered by their names.","SELECT NAME , JOB FROM PERSON ORDER BY NAME",train_spider
4427,What are the names and job titles of every person ordered alphabetically by name?,"SELECT NAME , JOB FROM PERSON ORDER BY NAME",train_spider
4428,Find the names of all person sorted in the descending order using age.,SELECT NAME FROM PERSON ORDER BY AGE DESC,train_spider
4429,What are the names of everybody sorted by age in descending order?,SELECT NAME FROM PERSON ORDER BY AGE DESC,train_spider
4430,Find the name and age of all males in order of their age.,SELECT NAME FROM PERSON WHERE GENDER = 'MALE' ORDER BY AGE,train_spider
4431,What is the name and age of every male? Order the results by age.,SELECT NAME FROM PERSON WHERE GENDER = 'MALE' ORDER BY AGE,train_spider
4432,Find the name and age of the person who is a friend of both Dan and Alice.,"SELECT PERSON.NAME , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'DAN' INTERSECT SELECT PERSON.NAME , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'ALICE'",train_spider
4433,What are the names and ages of every person who is a friend of both Dan and Alice?,"SELECT PERSON.NAME , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'DAN' INTERSECT SELECT PERSON.NAME , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'ALICE'",train_spider
4434,Find the name and age of the person who is a friend of Dan or Alice.,"SELECT DISTINCT PERSON.NAME , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'DAN' OR PERSONFRIEND.FRIEND = 'ALICE'",train_spider
4435,What are the different names and ages of every friend of either Dan or alice?,"SELECT DISTINCT PERSON.NAME , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'DAN' OR PERSONFRIEND.FRIEND = 'ALICE'",train_spider
4436,Find the name of the person who has friends with age above 40 and under age 30?,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE > 40) INTERSECT SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE < 30),train_spider
4437,What are the names of every person who has a friend over 40 and under 30?,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE > 40) INTERSECT SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE < 30),train_spider
4438,Find the name of the person who has friends with age above 40 but not under age 30?,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE > 40) EXCEPT SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE < 30),train_spider
4439,What are the names of the people who are older 40 but no friends under age 30?,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE > 40) EXCEPT SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND IN (SELECT NAME FROM PERSON WHERE AGE < 30),train_spider
4440,Find the name of the person who has no student friends.,SELECT NAME FROM PERSON EXCEPT SELECT PERSONFRIEND.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.JOB = 'STUDENT',train_spider
4441,What are the names of the people who have no friends who are students?,SELECT NAME FROM PERSON EXCEPT SELECT PERSONFRIEND.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.JOB = 'STUDENT',train_spider
4442,Find the person who has exactly one friend.,SELECT NAME FROM PERSONFRIEND GROUP BY NAME HAVING COUNT(*) = 1,train_spider
4443,What are the names of everybody who has exactly one friend?,SELECT NAME FROM PERSONFRIEND GROUP BY NAME HAVING COUNT(*) = 1,train_spider
4444,Who are the friends of Bob?,SELECT PERSONFRIEND.FRIEND FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSON.NAME = 'BOB',train_spider
4445,Who are Bob's friends?,SELECT PERSONFRIEND.FRIEND FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSON.NAME = 'BOB',train_spider
4446,Find the name of persons who are friends with Bob.,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'BOB',train_spider
4447,What are the names of all of Bob's friends?,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'BOB',train_spider
4448,Find the names of females who are friends with Zach,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'ZACH' AND PERSON.GENDER = 'FEMALE',train_spider
4449,What are the names of all females who are friends with Zach?,SELECT PERSON.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'ZACH' AND PERSON.GENDER = 'FEMALE',train_spider
4450,Find the female friends of Alice.,SELECT PERSONFRIEND.FRIEND FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSONFRIEND.NAME = 'ALICE' AND PERSON.GENDER = 'FEMALE',train_spider
4451,What are all the friends of Alice who are female?,SELECT PERSONFRIEND.FRIEND FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSONFRIEND.NAME = 'ALICE' AND PERSON.GENDER = 'FEMALE',train_spider
4452,Find the male friend of Alice whose job is a doctor?,SELECT PERSONFRIEND.FRIEND FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSONFRIEND.NAME = 'ALICE' AND PERSON.GENDER = 'MALE' AND PERSON.JOB = 'DOCTOR',train_spider
4453,Who are the friends of Alice that are doctors?,SELECT PERSONFRIEND.FRIEND FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSONFRIEND.NAME = 'ALICE' AND PERSON.GENDER = 'MALE' AND PERSON.JOB = 'DOCTOR',train_spider
4454,Who has a friend that is from new york city?,SELECT PERSONFRIEND.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.CITY = 'NEW YORK CITY',train_spider
4455,What are the names of all friends who are from New York?,SELECT PERSONFRIEND.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.CITY = 'NEW YORK CITY',train_spider
4456,Who has friends that are younger than the average age?,SELECT DISTINCT PERSONFRIEND.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.AGE < (SELECT AVG(AGE) FROM PERSON),train_spider
4457,What are the different names of friends who are younger than the average age for a friend?,SELECT DISTINCT PERSONFRIEND.NAME FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.AGE < (SELECT AVG(AGE) FROM PERSON),train_spider
4458,Who has friends that are older than the average age? Print their friends and their ages as well,"SELECT DISTINCT PERSONFRIEND.NAME , PERSONFRIEND.FRIEND , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.AGE > (SELECT AVG(AGE) FROM PERSON)",train_spider
4459,"Whare the names, friends, and ages of all people who are older than the average age of a person?","SELECT DISTINCT PERSONFRIEND.NAME , PERSONFRIEND.FRIEND , PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSON.AGE > (SELECT AVG(AGE) FROM PERSON)",train_spider
4460,Who is the friend of Zach with longest year relationship?,SELECT FRIEND FROM PERSONFRIEND WHERE NAME = 'ZACH' AND YEAR = (SELECT MAX(YEAR) FROM PERSONFRIEND WHERE NAME = 'ZACH'),train_spider
4461,Which friend of Zach has the longest-lasting friendship?,SELECT FRIEND FROM PERSONFRIEND WHERE NAME = 'ZACH' AND YEAR = (SELECT MAX(YEAR) FROM PERSONFRIEND WHERE NAME = 'ZACH'),train_spider
4462,What is the age of the friend of Zach with longest year relationship?,SELECT PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSONFRIEND.NAME = 'ZACH' AND PERSONFRIEND.YEAR = (SELECT MAX(YEAR) FROM PERSONFRIEND WHERE NAME = 'ZACH'),train_spider
4463,What are the ages of all of Zach's friends who are in the longest relationship?,SELECT PERSON.AGE FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.FRIEND WHERE PERSONFRIEND.NAME = 'ZACH' AND PERSONFRIEND.YEAR = (SELECT MAX(YEAR) FROM PERSONFRIEND WHERE NAME = 'ZACH'),train_spider
4464,Find the name of persons who are friends with Alice for the shortest years.,SELECT NAME FROM PERSONFRIEND WHERE FRIEND = 'ALICE' AND YEAR = (SELECT MIN(YEAR) FROM PERSONFRIEND WHERE FRIEND = 'ALICE'),train_spider
4465,What are the names of all people who are friends with Alice for the shortest amount of time?,SELECT NAME FROM PERSONFRIEND WHERE FRIEND = 'ALICE' AND YEAR = (SELECT MIN(YEAR) FROM PERSONFRIEND WHERE FRIEND = 'ALICE'),train_spider
4466,"Find the name, age, and job title of persons who are friends with Alice for the longest years.","SELECT PERSON.NAME , PERSON.AGE , PERSON.JOB FROM PERSON JOIN PERSONFRIEND ON PERSON.NAME = PERSONFRIEND.NAME WHERE PERSONFRIEND.FRIEND = 'ALICE' AND PERSONFRIEND.YEAR = (SELECT MAX(YEAR) FROM PERSONFRIEND WHERE FRIEND = 'ALICE')",train_spider
